Год,Месяц_текст,Название должности,Уровень позиции,Формат работы,Ключевые навыки,Город,Зарплата
2023,Май,программист,,удаленно,"['1С', 'УПП', 'ЗУП', 'УТ']",Россия,148750
2023,Май,разработчика 1с (удаленно) для,,удаленно,"['1С', 'ЗУП', 'УТ', 'СКД']",Россия,175000
2023,Май,программист,,гибрид,"['1С', 'УПП']",Воронеж,175000
2023,Май,программист,,удаленно,['1С'],Москва,250000
2023,Май,методолог-консультант,,удаленно,"['1С', 'ERP']",Москва,187500
2023,Май,программист,middle,офис,"['1С', 'БП', 'XML', 'JSON']",Москва,195000
2023,Май,в крупную ресторанную сеть крошка-картошка,,офис,"['1С', 'ЗУП', 'БП', 'УТ']",Мир,218750
2023,Май,аналитик,middle,гибрид,"['1С', 'ERP']",Москва,200000
2023,Май,"программиста 1с 💜💜‼️ 🌍локация:россия,беларусь",middle,гибрид,"['1С', 'SQL', 'ERP', 'ЗУП']",Россия,265000
2023,Май,разработчика 1с зуп,,гибрид,"['1С', 'ERP', 'ЗУП']",Мир,205000
2023,Май,разработчик,lead,гибкий,['1С'],Москва,325000
2023,Май,ведущего разработчика 1c,middle,удаленно,"['1С', 'ERP', 'ЗУП', 'БП']",Москва,225000
2023,Май,консультант 1с,lead,удаленно,"['1С', 'ERP', 'ЗУП']",Мир,212500
2023,Май,аналитика 1с:до 🔶 мы предлагаем: оформление,,удаленно,['1С'],Россия,205000
2023,Май,программист,,гибкий,"['1С', 'SQL', 'ERP', 'УПП', 'БП', 'УТ', 'СКД']",Москва,237500
2023,Май,менеджер,lead,удаленно,"['1С', 'ERP']",Россия,225000
2023,Май,1с: зуп разработчик зп: 200-330 т,middle,удаленно,"['1С', 'ЗУП', 'СКД', 'SOAP']",Мир,265000
2023,Май,программист,,гибрид,['1С'],Мир,190000
2023,Май,разработчик,,гибрид,"['1С', 'ERP', 'УТ']",Москва,215000
2023,Май,разработчик,,удаленно,"['1С', 'СКД']",Мир,192500
